hour_timestamp,trip_count,year,month,day,hour,day_of_week,day_of_week_number,is_weekend
2022-07-24 08:00:00,296.0,2022,7,24,8,Sunday,6,1
2022-07-24 09:00:00,370.0,2022,7,24,9,Sunday,6,1
2022-07-24 10:00:00,687.0,2022,7,24,10,Sunday,6,1
2022-07-24 11:00:00,807.0,2022,7,24,11,Sunday,6,1
2022-07-24 12:00:00,738.0,2022,7,24,12,Sunday,6,1
2022-07-24 13:00:00,1062.0,2022,7,24,13,Sunday,6,1
2022-07-24 14:00:00,1253.0,2022,7,24,14,Sunday,6,1
2022-07-24 15:00:00,1385.0,2022,7,24,15,Sunday,6,1
2022-07-24 16:00:00,1461.0,2022,7,24,16,Sunday,6,1
2022-07-24 17:00:00,1542.0,2022,7,24,17,Sunday,6,1
2022-07-24 18:00:00,1461.0,2022,7,24,18,Sunday,6,1
2022-07-24 19:00:00,1482.0,2022,7,24,19,Sunday,6,1
2022-07-24 20:00:00,1156.0,2022,7,24,20,Sunday,6,1
2022-07-24 21:00:00,805.0,2022,7,24,21,Sunday,6,1
2022-07-24 22:00:00,210.0,2022,7,24,22,Sunday,6,1
2022-07-24 23:00:00,231.0,2022,7,24,23,Sunday,6,1
2022-07-25 00:00:00,155.0,2022,7,25,0,Monday,0,0
2022-07-25 01:00:00,93.0,2022,7,25,1,Monday,0,0
2022-07-25 02:00:00,58.0,2022,7,25,2,Monday,0,0
2022-07-25 03:00:00,47.0,2022,7,25,3,Monday,0,0
2022-07-25 04:00:00,47.0,2022,7,25,4,Monday,0,0
2022-07-25 05:00:00,121.0,2022,7,25,5,Monday,0,0
2022-07-25 06:00:00,350.0,2022,7,25,6,Monday,0,0
2022-07-25 07:00:00,685.0,2022,7,25,7,Monday,0,0
2022-07-25 08:00:00,1242.0,2022,7,25,8,Monday,0,0
2022-07-25 09:00:00,784.0,2022,7,25,9,Monday,0,0
2022-07-25 10:00:00,635.0,2022,7,25,10,Monday,0,0
2022-07-25 11:00:00,739.0,2022,7,25,11,Monday,0,0
2022-07-25 12:00:00,955.0,2022,7,25,12,Monday,0,0
2022-07-25 13:00:00,939.0,2022,7,25,13,Monday,0,0
2022-07-25 14:00:00,1010.0,2022,7,25,14,Monday,0,0
2022-07-25 15:00:00,1106.0,2022,7,25,15,Monday,0,0
2022-07-25 16:00:00,1411.0,2022,7,25,16,Monday,0,0
2022-07-25 17:00:00,2202.0,2022,7,25,17,Monday,0,0
2022-07-25 18:00:00,2148.0,2022,7,25,18,Monday,0,0
2022-07-25 19:00:00,1763.0,2022,7,25,19,Monday,0,0
2022-07-25 20:00:00,1446.0,2022,7,25,20,Monday,0,0
2022-07-25 21:00:00,1063.0,2022,7,25,21,Monday,0,0
2022-07-25 22:00:00,680.0,2022,7,25,22,Monday,0,0
2022-07-25 23:00:00,421.0,2022,7,25,23,Monday,0,0
2022-07-26 00:00:00,281.0,2022,7,26,0,Tuesday,1,0
2022-07-26 01:00:00,144.0,2022,7,26,1,Tuesday,1,0
2022-07-26 02:00:00,66.0,2022,7,26,2,Tuesday,1,0
2022-07-26 03:00:00,40.0,2022,7,26,3,Tuesday,1,0
2022-07-26 04:00:00,43.0,2022,7,26,4,Tuesday,1,0
2022-07-26 05:00:00,111.0,2022,7,26,5,Tuesday,1,0
2022-07-26 06:00:00,390.0,2022,7,26,6,Tuesday,1,0
2022-07-26 07:00:00,855.0,2022,7,26,7,Tuesday,1,0
2022-07-26 08:00:00,1578.0,2022,7,26,8,Tuesday,1,0
2022-07-26 09:00:00,1063.0,2022,7,26,9,Tuesday,1,0
2022-07-26 10:00:00,717.0,2022,7,26,10,Tuesday,1,0
2022-07-26 11:00:00,834.0,2022,7,26,11,Tuesday,1,0
2022-07-26 12:00:00,1026.0,2022,7,26,12,Tuesday,1,0
2022-07-26 13:00:00,979.0,2022,7,26,13,Tuesday,1,0
2022-07-26 14:00:00,932.0,2022,7,26,14,Tuesday,1,0
2022-07-26 15:00:00,1128.0,2022,7,26,15,Tuesday,1,0
2022-07-26 16:00:00,1594.0,2022,7,26,16,Tuesday,1,0
2022-07-26 17:00:00,2404.0,2022,7,26,17,Tuesday,1,0
2022-07-26 18:00:00,2426.0,2022,7,26,18,Tuesday,1,0
2022-07-26 19:00:00,1880.0,2022,7,26,19,Tuesday,1,0
2022-07-26 20:00:00,923.0,2022,7,26,20,Tuesday,1,0
2022-07-26 21:00:00,1229.0,2022,7,26,21,Tuesday,1,0
2022-07-26 22:00:00,950.0,2022,7,26,22,Tuesday,1,0
2022-07-26 23:00:00,558.0,2022,7,26,23,Tuesday,1,0
2022-07-27 00:00:00,293.0,2022,7,27,0,Wednesday,2,0
2022-07-27 01:00:00,152.0,2022,7,27,1,Wednesday,2,0
2022-07-27 02:00:00,94.0,2022,7,27,2,Wednesday,2,0
2022-07-27 03:00:00,38.0,2022,7,27,3,Wednesday,2,0
2022-07-27 04:00:00,46.0,2022,7,27,4,Wednesday,2,0
2022-07-27 05:00:00,97.0,2022,7,27,5,Wednesday,2,0
2022-07-27 06:00:00,366.0,2022,7,27,6,Wednesday,2,0
2022-07-27 07:00:00,745.0,2022,7,27,7,Wednesday,2,0
2022-07-27 08:00:00,1480.0,2022,7,27,8,Wednesday,2,0
2022-07-27 09:00:00,1027.0,2022,7,27,9,Wednesday,2,0
2022-07-27 10:00:00,721.0,2022,7,27,10,Wednesday,2,0
2022-07-27 11:00:00,836.0,2022,7,27,11,Wednesday,2,0
2022-07-27 12:00:00,1033.0,2022,7,27,12,Wednesday,2,0
2022-07-27 13:00:00,954.0,2022,7,27,13,Wednesday,2,0
2022-07-27 14:00:00,1087.0,2022,7,27,14,Wednesday,2,0
2022-07-27 15:00:00,1159.0,2022,7,27,15,Wednesday,2,0
2022-07-27 16:00:00,1684.0,2022,7,27,16,Wednesday,2,0
2022-07-27 17:00:00,2490.0,2022,7,27,17,Wednesday,2,0
2022-07-27 18:00:00,2368.0,2022,7,27,18,Wednesday,2,0
2022-07-27 19:00:00,1801.0,2022,7,27,19,Wednesday,2,0
2022-07-27 20:00:00,1490.0,2022,7,27,20,Wednesday,2,0
2022-07-27 21:00:00,1165.0,2022,7,27,21,Wednesday,2,0
2022-07-27 22:00:00,960.0,2022,7,27,22,Wednesday,2,0
2022-07-27 23:00:00,992.0,2022,7,27,23,Wednesday,2,0
2022-07-28 00:00:00,417.0,2022,7,28,0,Thursday,3,0
2022-07-28 01:00:00,186.0,2022,7,28,1,Thursday,3,0
2022-07-28 02:00:00,109.0,2022,7,28,2,Thursday,3,0
2022-07-28 03:00:00,57.0,2022,7,28,3,Thursday,3,0
2022-07-28 04:00:00,46.0,2022,7,28,4,Thursday,3,0
2022-07-28 05:00:00,105.0,2022,7,28,5,Thursday,3,0
2022-07-28 06:00:00,383.0,2022,7,28,6,Thursday,3,0
2022-07-28 07:00:00,679.0,2022,7,28,7,Thursday,3,0
2022-07-28 08:00:00,959.0,2022,7,28,8,Thursday,3,0
2022-07-28 09:00:00,853.0,2022,7,28,9,Thursday,3,0
2022-07-28 10:00:00,695.0,2022,7,28,10,Thursday,3,0
2022-07-28 11:00:00,830.0,2022,7,28,11,Thursday,3,0
2022-07-28 12:00:00,935.0,2022,7,28,12,Thursday,3,0
2022-07-28 13:00:00,908.0,2022,7,28,13,Thursday,3,0
2022-07-28 14:00:00,996.0,2022,7,28,14,Thursday,3,0
2022-07-28 15:00:00,1187.0,2022,7,28,15,Thursday,3,0
2022-07-28 16:00:00,1587.0,2022,7,28,16,Thursday,3,0
2022-07-28 17:00:00,2313.0,2022,7,28,17,Thursday,3,0
2022-07-28 18:00:00,2285.0,2022,7,28,18,Thursday,3,0
2022-07-28 19:00:00,1729.0,2022,7,28,19,Thursday,3,0
2022-07-28 20:00:00,1544.0,2022,7,28,20,Thursday,3,0
2022-07-28 21:00:00,1287.0,2022,7,28,21,Thursday,3,0
2022-07-28 22:00:00,1047.0,2022,7,28,22,Thursday,3,0
2022-07-28 23:00:00,741.0,2022,7,28,23,Thursday,3,0
2022-07-29 00:00:00,392.0,2022,7,29,0,Friday,4,0
2022-07-29 01:00:00,261.0,2022,7,29,1,Friday,4,0
2022-07-29 02:00:00,190.0,2022,7,29,2,Friday,4,0
2022-07-29 03:00:00,82.0,2022,7,29,3,Friday,4,0
2022-07-29 04:00:00,62.0,2022,7,29,4,Friday,4,0
2022-07-29 05:00:00,116.0,2022,7,29,5,Friday,4,0
2022-07-29 06:00:00,330.0,2022,7,29,6,Friday,4,0
2022-07-29 07:00:00,567.0,2022,7,29,7,Friday,4,0
2022-07-29 08:00:00,994.0,2022,7,29,8,Friday,4,0
2022-07-29 09:00:00,864.0,2022,7,29,9,Friday,4,0
2022-07-29 10:00:00,778.0,2022,7,29,10,Friday,4,0
2022-07-29 11:00:00,1087.0,2022,7,29,11,Friday,4,0
2022-07-29 12:00:00,1209.0,2022,7,29,12,Friday,4,0
2022-07-29 13:00:00,1326.0,2022,7,29,13,Friday,4,0
2022-07-29 14:00:00,1372.0,2022,7,29,14,Friday,4,0
2022-07-29 15:00:00,1573.0,2022,7,29,15,Friday,4,0
2022-07-29 16:00:00,1762.0,2022,7,29,16,Friday,4,0
2022-07-29 17:00:00,2023.0,2022,7,29,17,Friday,4,0
2022-07-29 18:00:00,2018.0,2022,7,29,18,Friday,4,0
2022-07-29 19:00:00,1801.0,2022,7,29,19,Friday,4,0
2022-07-29 20:00:00,1509.0,2022,7,29,20,Friday,4,0
2022-07-29 21:00:00,1230.0,2022,7,29,21,Friday,4,0
2022-07-29 22:00:00,905.0,2022,7,29,22,Friday,4,0
2022-07-29 23:00:00,813.0,2022,7,29,23,Friday,4,0
2022-07-30 00:00:00,643.0,2022,7,30,0,Saturday,5,1
2022-07-30 01:00:00,476.0,2022,7,30,1,Saturday,5,1
2022-07-30 02:00:00,399.0,2022,7,30,2,Saturday,5,1
2022-07-30 03:00:00,216.0,2022,7,30,3,Saturday,5,1
2022-07-30 04:00:00,87.0,2022,7,30,4,Saturday,5,1
2022-07-30 05:00:00,84.0,2022,7,30,5,Saturday,5,1
2022-07-30 06:00:00,138.0,2022,7,30,6,Saturday,5,1
2022-07-30 07:00:00,253.0,2022,7,30,7,Saturday,5,1
2022-07-30 08:00:00,501.0,2022,7,30,8,Saturday,5,1
2022-07-30 09:00:00,840.0,2022,7,30,9,Saturday,5,1
2022-07-30 10:00:00,1184.0,2022,7,30,10,Saturday,5,1
2022-07-30 11:00:00,1426.0,2022,7,30,11,Saturday,5,1
2022-07-30 12:00:00,1668.0,2022,7,30,12,Saturday,5,1
2022-07-30 13:00:00,1929.0,2022,7,30,13,Saturday,5,1
2022-07-30 14:00:00,2052.0,2022,7,30,14,Saturday,5,1
2022-07-30 15:00:00,2138.0,2022,7,30,15,Saturday,5,1
2022-07-30 16:00:00,2143.0,2022,7,30,16,Saturday,5,1
2022-07-30 17:00:00,2196.0,2022,7,30,17,Saturday,5,1
2022-07-30 18:00:00,2342.0,2022,7,30,18,Saturday,5,1
2022-07-30 19:00:00,2047.0,2022,7,30,19,Saturday,5,1
2022-07-30 20:00:00,1773.0,2022,7,30,20,Saturday,5,1
2022-07-30 21:00:00,1405.0,2022,7,30,21,Saturday,5,1
2022-07-30 22:00:00,1118.0,2022,7,30,22,Saturday,5,1
2022-07-30 23:00:00,860.0,2022,7,30,23,Saturday,5,1
2022-07-31 00:00:00,630.0,2022,7,31,0,Sunday,6,1
2022-07-31 01:00:00,474.0,2022,7,31,1,Sunday,6,1
2022-07-31 02:00:00,434.0,2022,7,31,2,Sunday,6,1
2022-07-31 03:00:00,283.0,2022,7,31,3,Sunday,6,1
2022-07-31 04:00:00,139.0,2022,7,31,4,Sunday,6,1
2022-07-31 05:00:00,95.0,2022,7,31,5,Sunday,6,1
2022-07-31 06:00:00,148.0,2022,7,31,6,Sunday,6,1
2022-07-31 07:00:00,246.0,2022,7,31,7,Sunday,6,1
2022-07-31 08:00:00,382.0,2022,7,31,8,Sunday,6,1
2022-07-31 09:00:00,631.0,2022,7,31,9,Sunday,6,1
2022-07-31 10:00:00,1000.0,2022,7,31,10,Sunday,6,1
2022-07-31 11:00:00,1287.0,2022,7,31,11,Sunday,6,1
2022-07-31 12:00:00,1441.0,2022,7,31,12,Sunday,6,1
2022-07-31 13:00:00,1669.0,2022,7,31,13,Sunday,6,1
2022-07-31 14:00:00,1937.0,2022,7,31,14,Sunday,6,1
2022-07-31 15:00:00,2073.0,2022,7,31,15,Sunday,6,1
2022-07-31 16:00:00,2038.0,2022,7,31,16,Sunday,6,1
2022-07-31 17:00:00,2073.0,2022,7,31,17,Sunday,6,1
2022-07-31 18:00:00,2035.0,2022,7,31,18,Sunday,6,1
2022-07-31 19:00:00,1848.0,2022,7,31,19,Sunday,6,1
2022-07-31 20:00:00,1681.0,2022,7,31,20,Sunday,6,1
2022-07-31 21:00:00,1190.0,2022,7,31,21,Sunday,6,1
2022-07-31 22:00:00,969.0,2022,7,31,22,Sunday,6,1
2022-07-31 23:00:00,764.0,2022,7,31,23,Sunday,6,1
2022-08-01 00:00:00,504.0,2022,8,1,0,Monday,0,0
2022-08-01 01:00:00,322.0,2022,8,1,1,Monday,0,0
2022-08-01 02:00:00,326.0,2022,8,1,2,Monday,0,0
2022-08-01 03:00:00,213.0,2022,8,1,3,Monday,0,0
2022-08-01 04:00:00,174.0,2022,8,1,4,Monday,0,0
2022-08-01 05:00:00,102.0,2022,8,1,5,Monday,0,0
2022-08-01 06:00:00,166.0,2022,8,1,6,Monday,0,0
2022-08-01 07:00:00,230.0,2022,8,1,7,Monday,0,0
2022-08-01 08:00:00,390.0,2022,8,1,8,Monday,0,0
2022-08-01 09:00:00,579.0,2022,8,1,9,Monday,0,0
2022-08-01 10:00:00,872.0,2022,8,1,10,Monday,0,0
2022-08-01 11:00:00,1254.0,2022,8,1,11,Monday,0,0
2022-08-01 12:00:00,1559.0,2022,8,1,12,Monday,0,0
2022-08-01 13:00:00,1675.0,2022,8,1,13,Monday,0,0
2022-08-01 14:00:00,1847.0,2022,8,1,14,Monday,0,0
2022-08-01 15:00:00,1814.0,2022,8,1,15,Monday,0,0
2022-08-01 16:00:00,1865.0,2022,8,1,16,Monday,0,0
2022-08-01 17:00:00,1902.0,2022,8,1,17,Monday,0,0
2022-08-01 18:00:00,1711.0,2022,8,1,18,Monday,0,0
2022-08-01 19:00:00,1131.0,2022,8,1,19,Monday,0,0
2022-08-01 20:00:00,929.0,2022,8,1,20,Monday,0,0
2022-08-01 21:00:00,743.0,2022,8,1,21,Monday,0,0
2022-08-01 22:00:00,388.0,2022,8,1,22,Monday,0,0
2022-08-01 23:00:00,293.0,2022,8,1,23,Monday,0,0
2022-08-02 00:00:00,182.0,2022,8,2,0,Tuesday,1,0
2022-08-02 01:00:00,126.0,2022,8,2,1,Tuesday,1,0
2022-08-02 02:00:00,92.0,2022,8,2,2,Tuesday,1,0
2022-08-02 03:00:00,55.0,2022,8,2,3,Tuesday,1,0
2022-08-02 04:00:00,42.0,2022,8,2,4,Tuesday,1,0
2022-08-02 05:00:00,95.0,2022,8,2,5,Tuesday,1,0
2022-08-02 06:00:00,350.0,2022,8,2,6,Tuesday,1,0
2022-08-02 07:00:00,687.0,2022,8,2,7,Tuesday,1,0
2022-08-02 08:00:00,1328.0,2022,8,2,8,Tuesday,1,0
2022-08-02 09:00:00,868.0,2022,8,2,9,Tuesday,1,0
2022-08-02 10:00:00,670.0,2022,8,2,10,Tuesday,1,0
2022-08-02 11:00:00,816.0,2022,8,2,11,Tuesday,1,0
2022-08-02 12:00:00,956.0,2022,8,2,12,Tuesday,1,0
2022-08-02 13:00:00,1007.0,2022,8,2,13,Tuesday,1,0
2022-08-02 14:00:00,1070.0,2022,8,2,14,Tuesday,1,0
2022-08-02 15:00:00,1222.0,2022,8,2,15,Tuesday,1,0
2022-08-02 16:00:00,1671.0,2022,8,2,16,Tuesday,1,0
2022-08-02 17:00:00,2463.0,2022,8,2,17,Tuesday,1,0
2022-08-02 18:00:00,2284.0,2022,8,2,18,Tuesday,1,0
2022-08-02 19:00:00,1966.0,2022,8,2,19,Tuesday,1,0
2022-08-02 20:00:00,1716.0,2022,8,2,20,Tuesday,1,0
2022-08-02 21:00:00,1191.0,2022,8,2,21,Tuesday,1,0
2022-08-02 22:00:00,821.0,2022,8,2,22,Tuesday,1,0
2022-08-02 23:00:00,734.0,2022,8,2,23,Tuesday,1,0
2022-08-03 00:00:00,303.0,2022,8,3,0,Wednesday,2,0
2022-08-03 01:00:00,148.0,2022,8,3,1,Wednesday,2,0
2022-08-03 02:00:00,77.0,2022,8,3,2,Wednesday,2,0
2022-08-03 03:00:00,50.0,2022,8,3,3,Wednesday,2,0
2022-08-03 04:00:00,46.0,2022,8,3,4,Wednesday,2,0
2022-08-03 05:00:00,108.0,2022,8,3,5,Wednesday,2,0
2022-08-03 06:00:00,384.0,2022,8,3,6,Wednesday,2,0
2022-08-03 07:00:00,760.0,2022,8,3,7,Wednesday,2,0
2022-08-03 08:00:00,1446.0,2022,8,3,8,Wednesday,2,0
2022-08-03 09:00:00,968.0,2022,8,3,9,Wednesday,2,0
2022-08-03 10:00:00,764.0,2022,8,3,10,Wednesday,2,0
2022-08-03 11:00:00,914.0,2022,8,3,11,Wednesday,2,0
2022-08-03 12:00:00,1032.0,2022,8,3,12,Wednesday,2,0
2022-08-03 13:00:00,914.0,2022,8,3,13,Wednesday,2,0
2022-08-03 14:00:00,1043.0,2022,8,3,14,Wednesday,2,0
2022-08-03 15:00:00,1246.0,2022,8,3,15,Wednesday,2,0
2022-08-03 16:00:00,1668.0,2022,8,3,16,Wednesday,2,0
2022-08-03 17:00:00,2466.0,2022,8,3,17,Wednesday,2,0
2022-08-03 18:00:00,2279.0,2022,8,3,18,Wednesday,2,0
2022-08-03 19:00:00,1565.0,2022,8,3,19,Wednesday,2,0
2022-08-03 20:00:00,1159.0,2022,8,3,20,Wednesday,2,0
2022-08-03 21:00:00,923.0,2022,8,3,21,Wednesday,2,0
2022-08-03 22:00:00,641.0,2022,8,3,22,Wednesday,2,0
2022-08-03 23:00:00,312.0,2022,8,3,23,Wednesday,2,0
2022-08-04 00:00:00,205.0,2022,8,4,0,Thursday,3,0
2022-08-04 01:00:00,129.0,2022,8,4,1,Thursday,3,0
2022-08-04 02:00:00,60.0,2022,8,4,2,Thursday,3,0
2022-08-04 03:00:00,41.0,2022,8,4,3,Thursday,3,0
2022-08-04 04:00:00,40.0,2022,8,4,4,Thursday,3,0
2022-08-04 05:00:00,99.0,2022,8,4,5,Thursday,3,0
2022-08-04 06:00:00,387.0,2022,8,4,6,Thursday,3,0
2022-08-04 07:00:00,757.0,2022,8,4,7,Thursday,3,0
2022-08-04 08:00:00,1402.0,2022,8,4,8,Thursday,3,0
2022-08-04 09:00:00,900.0,2022,8,4,9,Thursday,3,0
2022-08-04 10:00:00,792.0,2022,8,4,10,Thursday,3,0
2022-08-04 11:00:00,793.0,2022,8,4,11,Thursday,3,0
2022-08-04 12:00:00,923.0,2022,8,4,12,Thursday,3,0
2022-08-04 13:00:00,929.0,2022,8,4,13,Thursday,3,0
2022-08-04 14:00:00,753.0,2022,8,4,14,Thursday,3,0
2022-08-04 15:00:00,543.0,2022,8,4,15,Thursday,3,0
2022-08-04 16:00:00,1207.0,2022,8,4,16,Thursday,3,0
2022-08-04 17:00:00,1504.0,2022,8,4,17,Thursday,3,0
2022-08-04 18:00:00,1710.0,2022,8,4,18,Thursday,3,0
2022-08-04 19:00:00,1500.0,2022,8,4,19,Thursday,3,0
2022-08-04 20:00:00,1331.0,2022,8,4,20,Thursday,3,0
2022-08-04 21:00:00,1000.0,2022,8,4,21,Thursday,3,0
2022-08-04 22:00:00,752.0,2022,8,4,22,Thursday,3,0
2022-08-04 23:00:00,546.0,2022,8,4,23,Thursday,3,0
2022-08-05 00:00:00,370.0,2022,8,5,0,Friday,4,0
2022-08-05 01:00:00,215.0,2022,8,5,1,Friday,4,0
2022-08-05 02:00:00,130.0,2022,8,5,2,Friday,4,0
2022-08-05 03:00:00,59.0,2022,8,5,3,Friday,4,0
2022-08-05 04:00:00,47.0,2022,8,5,4,Friday,4,0
2022-08-05 05:00:00,115.0,2022,8,5,5,Friday,4,0
2022-08-05 06:00:00,342.0,2022,8,5,6,Friday,4,0
2022-08-05 07:00:00,624.0,2022,8,5,7,Friday,4,0
2022-08-05 08:00:00,1034.0,2022,8,5,8,Friday,4,0
2022-08-05 09:00:00,879.0,2022,8,5,9,Friday,4,0
2022-08-05 10:00:00,776.0,2022,8,5,10,Friday,4,0
2022-08-05 11:00:00,939.0,2022,8,5,11,Friday,4,0
2022-08-05 12:00:00,1117.0,2022,8,5,12,Friday,4,0
2022-08-05 13:00:00,1259.0,2022,8,5,13,Friday,4,0
2022-08-05 14:00:00,1283.0,2022,8,5,14,Friday,4,0
2022-08-05 15:00:00,1426.0,2022,8,5,15,Friday,4,0
2022-08-05 16:00:00,1801.0,2022,8,5,16,Friday,4,0
2022-08-05 17:00:00,2204.0,2022,8,5,17,Friday,4,0
2022-08-05 18:00:00,2292.0,2022,8,5,18,Friday,4,0
2022-08-05 19:00:00,2032.0,2022,8,5,19,Friday,4,0
2022-08-05 20:00:00,1684.0,2022,8,5,20,Friday,4,0
2022-08-05 21:00:00,1384.0,2022,8,5,21,Friday,4,0
2022-08-05 22:00:00,1038.0,2022,8,5,22,Friday,4,0
2022-08-05 23:00:00,932.0,2022,8,5,23,Friday,4,0
2022-08-06 00:00:00,660.0,2022,8,6,0,Saturday,5,1
2022-08-06 01:00:00,483.0,2022,8,6,1,Saturday,5,1
2022-08-06 02:00:00,426.0,2022,8,6,2,Saturday,5,1
2022-08-06 03:00:00,223.0,2022,8,6,3,Saturday,5,1
2022-08-06 04:00:00,80.0,2022,8,6,4,Saturday,5,1
2022-08-06 05:00:00,64.0,2022,8,6,5,Saturday,5,1
2022-08-06 06:00:00,129.0,2022,8,6,6,Saturday,5,1
2022-08-06 07:00:00,293.0,2022,8,6,7,Saturday,5,1
2022-08-06 08:00:00,490.0,2022,8,6,8,Saturday,5,1
2022-08-06 09:00:00,889.0,2022,8,6,9,Saturday,5,1
2022-08-06 10:00:00,1188.0,2022,8,6,10,Saturday,5,1
2022-08-06 11:00:00,1486.0,2022,8,6,11,Saturday,5,1
2022-08-06 12:00:00,1608.0,2022,8,6,12,Saturday,5,1
2022-08-06 13:00:00,1755.0,2022,8,6,13,Saturday,5,1
2022-08-06 14:00:00,1914.0,2022,8,6,14,Saturday,5,1
2022-08-06 15:00:00,1965.0,2022,8,6,15,Saturday,5,1
2022-08-06 16:00:00,1932.0,2022,8,6,16,Saturday,5,1
2022-08-06 17:00:00,2032.0,2022,8,6,17,Saturday,5,1
2022-08-06 18:00:00,1921.0,2022,8,6,18,Saturday,5,1
2022-08-06 19:00:00,1786.0,2022,8,6,19,Saturday,5,1
2022-08-06 20:00:00,1569.0,2022,8,6,20,Saturday,5,1
2022-08-06 21:00:00,1250.0,2022,8,6,21,Saturday,5,1
2022-08-06 22:00:00,983.0,2022,8,6,22,Saturday,5,1
2022-08-06 23:00:00,1037.0,2022,8,6,23,Saturday,5,1
2022-08-07 00:00:00,925.0,2022,8,7,0,Sunday,6,1
2022-08-07 01:00:00,623.0,2022,8,7,1,Sunday,6,1
2022-08-07 02:00:00,473.0,2022,8,7,2,Sunday,6,1
2022-08-07 03:00:00,250.0,2022,8,7,3,Sunday,6,1
2022-08-07 04:00:00,131.0,2022,8,7,4,Sunday,6,1
2022-08-07 05:00:00,97.0,2022,8,7,5,Sunday,6,1
2022-08-07 06:00:00,142.0,2022,8,7,6,Sunday,6,1
2022-08-07 07:00:00,235.0,2022,8,7,7,Sunday,6,1
2022-08-07 08:00:00,433.0,2022,8,7,8,Sunday,6,1
2022-08-07 09:00:00,701.0,2022,8,7,9,Sunday,6,1
2022-08-07 10:00:00,1054.0,2022,8,7,10,Sunday,6,1
2022-08-07 11:00:00,1252.0,2022,8,7,11,Sunday,6,1
2022-08-07 12:00:00,1614.0,2022,8,7,12,Sunday,6,1
2022-08-07 13:00:00,1525.0,2022,8,7,13,Sunday,6,1
2022-08-07 14:00:00,1657.0,2022,8,7,14,Sunday,6,1
2022-08-07 15:00:00,1719.0,2022,8,7,15,Sunday,6,1
2022-08-07 16:00:00,1636.0,2022,8,7,16,Sunday,6,1
2022-08-07 17:00:00,1729.0,2022,8,7,17,Sunday,6,1
2022-08-07 18:00:00,1674.0,2022,8,7,18,Sunday,6,1
2022-08-07 19:00:00,1599.0,2022,8,7,19,Sunday,6,1
2022-08-07 20:00:00,1309.0,2022,8,7,20,Sunday,6,1
2022-08-07 21:00:00,977.0,2022,8,7,21,Sunday,6,1
2022-08-07 22:00:00,829.0,2022,8,7,22,Sunday,6,1
2022-08-07 23:00:00,614.0,2022,8,7,23,Sunday,6,1
2022-08-08 00:00:00,377.0,2022,8,8,0,Monday,0,0
2022-08-08 01:00:00,197.0,2022,8,8,1,Monday,0,0
2022-08-08 02:00:00,125.0,2022,8,8,2,Monday,0,0
2022-08-08 03:00:00,45.0,2022,8,8,3,Monday,0,0
2022-08-08 04:00:00,53.0,2022,8,8,4,Monday,0,0
2022-08-08 05:00:00,120.0,2022,8,8,5,Monday,0,0
2022-08-08 06:00:00,370.0,2022,8,8,6,Monday,0,0
2022-08-08 07:00:00,630.0,2022,8,8,7,Monday,0,0
2022-08-08 08:00:00,1232.0,2022,8,8,8,Monday,0,0
2022-08-08 09:00:00,776.0,2022,8,8,9,Monday,0,0
2022-08-08 10:00:00,547.0,2022,8,8,10,Monday,0,0
2022-08-08 11:00:00,597.0,2022,8,8,11,Monday,0,0
2022-08-08 12:00:00,826.0,2022,8,8,12,Monday,0,0
2022-08-08 13:00:00,793.0,2022,8,8,13,Monday,0,0
2022-08-08 14:00:00,836.0,2022,8,8,14,Monday,0,0
2022-08-08 15:00:00,975.0,2022,8,8,15,Monday,0,0
2022-08-08 16:00:00,1234.0,2022,8,8,16,Monday,0,0
2022-08-08 17:00:00,1655.0,2022,8,8,17,Monday,0,0
2022-08-08 18:00:00,1240.0,2022,8,8,18,Monday,0,0
2022-08-08 19:00:00,988.0,2022,8,8,19,Monday,0,0
2022-08-08 20:00:00,1056.0,2022,8,8,20,Monday,0,0
2022-08-08 21:00:00,793.0,2022,8,8,21,Monday,0,0
2022-08-08 22:00:00,636.0,2022,8,8,22,Monday,0,0
2022-08-08 23:00:00,473.0,2022,8,8,23,Monday,0,0
2022-08-09 00:00:00,230.0,2022,8,9,0,Tuesday,1,0
2022-08-09 01:00:00,133.0,2022,8,9,1,Tuesday,1,0
2022-08-09 02:00:00,87.0,2022,8,9,2,Tuesday,1,0
2022-08-09 03:00:00,45.0,2022,8,9,3,Tuesday,1,0
2022-08-09 04:00:00,45.0,2022,8,9,4,Tuesday,1,0
2022-08-09 05:00:00,112.0,2022,8,9,5,Tuesday,1,0
2022-08-09 06:00:00,393.0,2022,8,9,6,Tuesday,1,0
2022-08-09 07:00:00,793.0,2022,8,9,7,Tuesday,1,0
2022-08-09 08:00:00,1513.0,2022,8,9,8,Tuesday,1,0
2022-08-09 09:00:00,954.0,2022,8,9,9,Tuesday,1,0
2022-08-09 10:00:00,706.0,2022,8,9,10,Tuesday,1,0
2022-08-09 11:00:00,752.0,2022,8,9,11,Tuesday,1,0
2022-08-09 12:00:00,958.0,2022,8,9,12,Tuesday,1,0
2022-08-09 13:00:00,1018.0,2022,8,9,13,Tuesday,1,0
2022-08-09 14:00:00,1089.0,2022,8,9,14,Tuesday,1,0
2022-08-09 15:00:00,1259.0,2022,8,9,15,Tuesday,1,0
2022-08-09 16:00:00,1645.0,2022,8,9,16,Tuesday,1,0
2022-08-09 17:00:00,2470.0,2022,8,9,17,Tuesday,1,0
