start_time,trip_count,date_time_lst,temp_°c,rel_hum_%,wind_spd_km_h,visibility_km,stn_press_kpa,weather
2023-11-12 17:00:00,0,2023-11-12 17:00:00,2.6,70.0,10.0,24.1,100.96,Unknown
2023-11-12 18:00:00,0,2023-11-12 18:00:00,2.3,73.0,6.0,24.1,100.98,Unknown
2023-11-12 19:00:00,0,2023-11-12 19:00:00,2.1,73.0,7.0,24.1,100.97,Mostly Cloudy
2023-11-12 20:00:00,0,2023-11-12 20:00:00,2.2,73.0,8.0,24.1,100.91,Unknown
2023-11-12 21:00:00,0,2023-11-12 21:00:00,2.0,76.0,6.0,24.1,100.87,Unknown
2023-11-12 22:00:00,0,2023-11-12 22:00:00,1.8,77.0,4.0,24.1,100.82,Mainly Clear
2023-11-12 23:00:00,0,2023-11-12 23:00:00,2.0,79.0,9.0,24.1,100.77,Unknown
2023-11-13 00:00:00,0,2023-11-13 00:00:00,2.0,77.0,7.0,24.1,100.74,Unknown
2023-11-13 01:00:00,0,2023-11-13 01:00:00,2.2,81.0,7.0,24.1,100.69,Mainly Clear
2023-11-13 02:00:00,0,2023-11-13 02:00:00,2.7,82.0,4.0,24.1,100.62,Unknown
2023-11-13 03:00:00,0,2023-11-13 03:00:00,3.1,81.0,6.0,24.1,100.55,Unknown
2023-11-13 04:00:00,0,2023-11-13 04:00:00,3.2,83.0,9.0,24.1,100.41,Mostly Cloudy
2023-11-13 05:00:00,0,2023-11-13 05:00:00,3.2,85.0,9.0,24.1,100.32,Unknown
2023-11-13 06:00:00,0,2023-11-13 06:00:00,3.7,86.0,10.0,24.1,100.25,Unknown
2023-11-13 07:00:00,0,2023-11-13 07:00:00,3.8,89.0,9.0,24.1,100.12,Mostly Cloudy
2023-11-13 08:00:00,0,2023-11-13 08:00:00,4.4,91.0,11.0,24.1,100.05,Unknown
2023-11-13 09:00:00,0,2023-11-13 09:00:00,6.2,75.0,18.0,24.1,99.93,Unknown
2023-11-13 10:00:00,0,2023-11-13 10:00:00,8.3,70.0,16.0,24.1,99.87,Mainly Clear
2023-11-13 11:00:00,0,2023-11-13 11:00:00,10.3,62.0,15.0,24.1,99.77,Unknown
2023-11-13 12:00:00,0,2023-11-13 12:00:00,11.8,54.0,17.0,24.1,99.7,Unknown
2023-11-13 13:00:00,0,2023-11-13 13:00:00,13.2,48.0,27.0,24.1,99.64,Mainly Clear
2023-11-13 14:00:00,0,2023-11-13 14:00:00,13.8,45.0,26.0,24.1,99.62,Unknown
2023-11-13 15:00:00,0,2023-11-13 15:00:00,13.7,37.0,34.0,24.1,99.64,Unknown
2023-11-13 16:00:00,0,2023-11-13 16:00:00,12.3,41.0,34.0,24.1,99.72,Mainly Clear
2023-11-13 17:00:00,0,2023-11-13 17:00:00,10.5,48.0,25.0,24.1,99.78,Unknown
2023-11-13 18:00:00,0,2023-11-13 18:00:00,10.1,51.0,47.0,24.1,99.87,Unknown
2023-11-13 19:00:00,0,2023-11-13 19:00:00,8.8,53.0,33.0,24.1,99.91,Mostly Cloudy
2023-11-13 20:00:00,0,2023-11-13 20:00:00,7.7,59.0,20.0,24.1,99.98,Unknown
2023-11-13 21:00:00,0,2023-11-13 21:00:00,7.0,66.0,23.0,24.1,100.02,Unknown
2023-11-13 22:00:00,0,2023-11-13 22:00:00,6.6,65.0,30.0,24.1,100.05,Clear
2023-11-13 23:00:00,0,2023-11-13 23:00:00,6.2,67.0,23.0,24.1,100.13,Unknown
2023-11-14 00:00:00,0,2023-11-14 00:00:00,6.4,67.0,28.0,24.1,100.17,Unknown
2023-11-14 01:00:00,0,2023-11-14 01:00:00,6.0,69.0,18.0,24.1,100.26,Mostly Cloudy
2023-11-14 02:00:00,0,2023-11-14 02:00:00,5.9,68.0,22.0,24.1,100.36,Unknown
2023-11-14 03:00:00,0,2023-11-14 03:00:00,5.0,71.0,16.0,24.1,100.42,Unknown
2023-11-14 04:00:00,0,2023-11-14 04:00:00,3.5,80.0,15.0,24.1,100.47,Mostly Cloudy
2023-11-14 05:00:00,0,2023-11-14 05:00:00,4.1,79.0,13.0,24.1,100.53,Unknown
2023-11-14 06:00:00,0,2023-11-14 06:00:00,5.3,68.0,14.0,24.1,100.61,Unknown
2023-11-14 07:00:00,0,2023-11-14 07:00:00,4.6,75.0,12.0,24.1,100.68,Mostly Cloudy
2023-11-14 08:00:00,0,2023-11-14 08:00:00,5.2,70.0,10.0,24.1,100.8,Unknown
2023-11-14 09:00:00,0,2023-11-14 09:00:00,5.5,62.0,10.0,24.1,100.85,Unknown
2023-11-14 10:00:00,0,2023-11-14 10:00:00,6.0,60.0,9.0,24.1,100.89,Cloudy
2023-11-14 11:00:00,0,2023-11-14 11:00:00,6.0,57.0,4.0,24.1,100.88,Unknown
2023-11-14 12:00:00,0,2023-11-14 12:00:00,6.9,56.0,4.0,24.1,100.83,Unknown
2023-11-14 13:00:00,0,2023-11-14 13:00:00,8.2,51.0,9.0,24.1,100.77,Mainly Clear
2023-11-14 14:00:00,0,2023-11-14 14:00:00,9.1,49.0,7.0,24.1,100.71,Unknown
2023-11-14 15:00:00,0,2023-11-14 15:00:00,7.8,57.0,16.0,24.1,100.71,Unknown
2023-11-14 16:00:00,0,2023-11-14 16:00:00,7.1,61.0,12.0,24.1,100.68,Mainly Clear
2023-11-14 17:00:00,0,2023-11-14 17:00:00,5.8,68.0,9.0,24.1,100.69,Unknown
2023-11-14 18:00:00,0,2023-11-14 18:00:00,5.3,75.0,8.0,24.1,100.72,Unknown
2023-11-14 19:00:00,0,2023-11-14 19:00:00,5.2,77.0,8.0,24.1,100.69,Clear
2023-11-14 20:00:00,0,2023-11-14 20:00:00,5.0,81.0,8.0,24.1,100.63,Unknown
2023-11-14 21:00:00,0,2023-11-14 21:00:00,5.0,74.0,10.0,24.1,100.6,Unknown
2023-11-14 22:00:00,0,2023-11-14 22:00:00,4.6,75.0,7.0,24.1,100.59,Mostly Cloudy
2023-11-14 23:00:00,0,2023-11-14 23:00:00,4.4,78.0,5.0,24.1,100.56,Unknown
2023-11-15 00:00:00,0,2023-11-15 00:00:00,3.8,81.0,8.0,24.1,100.5,Unknown
2023-11-15 01:00:00,0,2023-11-15 01:00:00,3.4,84.0,7.0,24.1,100.5,Mainly Clear
2023-11-15 02:00:00,0,2023-11-15 02:00:00,3.1,87.0,7.0,24.1,100.47,Unknown
2023-11-15 03:00:00,0,2023-11-15 03:00:00,2.9,87.0,3.0,24.1,100.42,Unknown
2023-11-15 04:00:00,0,2023-11-15 04:00:00,3.1,91.0,6.0,24.1,100.38,Mainly Clear
2023-11-15 05:00:00,0,2023-11-15 05:00:00,2.5,97.0,5.0,24.1,100.33,Unknown
2023-11-15 06:00:00,0,2023-11-15 06:00:00,3.5,97.0,10.0,24.1,100.29,Unknown
2023-11-15 07:00:00,0,2023-11-15 07:00:00,4.0,96.0,6.0,24.1,100.26,Mostly Cloudy
2023-11-15 08:00:00,0,2023-11-15 08:00:00,4.8,94.0,9.0,24.1,100.23,Unknown
2023-11-15 09:00:00,0,2023-11-15 09:00:00,6.0,88.0,8.0,24.1,100.22,Unknown
2023-11-15 10:00:00,0,2023-11-15 10:00:00,7.6,81.0,7.0,24.1,100.15,Mostly Cloudy
2023-11-15 11:00:00,0,2023-11-15 11:00:00,10.5,61.0,17.0,24.1,100.16,Unknown
2023-11-15 12:00:00,0,2023-11-15 12:00:00,11.6,50.0,18.0,24.1,100.04,Unknown
2023-11-15 13:00:00,0,2023-11-15 13:00:00,12.8,47.0,18.0,24.1,99.94,Mainly Clear
2023-11-15 14:00:00,0,2023-11-15 14:00:00,14.6,44.0,16.0,24.1,99.86,Unknown
2023-11-15 15:00:00,0,2023-11-15 15:00:00,14.6,37.0,16.0,24.1,99.8,Unknown
2023-11-15 16:00:00,0,2023-11-15 16:00:00,13.9,41.0,20.0,24.1,99.79,Clear
2023-11-15 17:00:00,0,2023-11-15 17:00:00,12.2,44.0,19.0,24.1,99.77,Unknown
2023-11-15 18:00:00,0,2023-11-15 18:00:00,10.3,54.0,15.0,24.1,99.87,Unknown
2023-11-15 19:00:00,0,2023-11-15 19:00:00,8.5,63.0,14.0,24.1,99.93,Clear
2023-11-15 20:00:00,0,2023-11-15 20:00:00,8.4,64.0,6.0,24.1,99.97,Unknown
2023-11-15 21:00:00,0,2023-11-15 21:00:00,7.8,65.0,4.0,24.1,99.99,Unknown
2023-11-15 22:00:00,0,2023-11-15 22:00:00,6.7,69.0,12.0,24.1,100.03,Clear
2023-11-15 23:00:00,0,2023-11-15 23:00:00,5.3,76.0,4.0,24.1,100.03,Unknown
2023-11-16 00:00:00,0,2023-11-16 00:00:00,7.5,66.0,4.0,24.1,100.05,Unknown
2023-11-16 01:00:00,0,2023-11-16 01:00:00,5.5,76.0,5.0,24.1,100.08,Clear
2023-11-16 02:00:00,0,2023-11-16 02:00:00,3.8,82.0,6.0,24.1,100.08,Unknown
2023-11-16 03:00:00,0,2023-11-16 03:00:00,4.6,76.0,7.0,19.3,100.1,Unknown
2023-11-16 04:00:00,0,2023-11-16 04:00:00,3.8,78.0,8.0,24.1,100.11,Clear
2023-11-16 05:00:00,0,2023-11-16 05:00:00,2.9,80.0,5.0,24.1,100.14,Unknown
2023-11-16 06:00:00,0,2023-11-16 06:00:00,2.3,84.0,3.0,24.1,100.12,Unknown
2023-11-16 07:00:00,0,2023-11-16 07:00:00,2.3,79.0,10.0,24.1,100.16,Clear
2023-11-16 08:00:00,0,2023-11-16 08:00:00,3.2,74.0,6.0,24.1,100.21,Unknown
2023-11-16 11:00:00,0,2023-11-16 11:00:00,10.6,46.0,8.0,24.1,100.11,Unknown
2023-11-16 12:00:00,0,2023-11-16 12:00:00,10.8,47.0,10.0,24.1,100.02,Unknown
2023-11-16 13:00:00,0,2023-11-16 13:00:00,11.3,50.0,13.0,24.1,99.94,Mostly Cloudy
2023-11-16 14:00:00,0,2023-11-16 14:00:00,11.1,53.0,13.0,24.1,99.84,Unknown
2023-11-16 15:00:00,0,2023-11-16 15:00:00,11.7,53.0,13.0,24.1,99.73,Unknown
2023-11-16 16:00:00,0,2023-11-16 16:00:00,10.3,62.0,15.0,24.1,99.69,Mostly Cloudy
2023-11-16 17:00:00,0,2023-11-16 17:00:00,8.4,70.0,11.0,24.1,99.6,Unknown
2023-11-16 18:00:00,0,2023-11-16 18:00:00,7.5,82.0,12.0,24.1,99.58,Unknown
2023-11-16 19:00:00,0,2023-11-16 19:00:00,7.5,87.0,7.0,24.1,99.53,Mainly Clear
2023-11-16 20:00:00,0,2023-11-16 20:00:00,7.7,88.0,5.0,16.1,99.5,Unknown
2023-11-16 21:00:00,0,2023-11-16 21:00:00,7.6,90.0,10.0,16.1,99.39,Unknown
2023-11-16 22:00:00,0,2023-11-16 22:00:00,7.9,86.0,10.0,19.3,99.3,Mostly Cloudy
2023-11-16 23:00:00,0,2023-11-16 23:00:00,8.3,81.0,8.0,24.1,99.2,Unknown
2023-11-17 00:00:00,0,2023-11-17 00:00:00,8.0,84.0,12.0,24.1,99.09,Unknown
2023-11-17 01:00:00,0,2023-11-17 01:00:00,8.7,74.0,9.0,24.1,98.99,Mostly Cloudy
2023-11-17 02:00:00,0,2023-11-17 02:00:00,11.4,57.0,15.0,24.1,98.91,Unknown
2023-11-17 03:00:00,0,2023-11-17 03:00:00,13.0,49.0,16.0,24.1,98.85,Unknown
2023-11-17 04:00:00,0,2023-11-17 04:00:00,13.2,47.0,16.0,24.1,98.75,Cloudy
2023-11-17 05:00:00,0,2023-11-17 05:00:00,12.9,50.0,17.0,24.1,98.69,Unknown
2023-11-17 06:00:00,0,2023-11-17 06:00:00,13.7,44.0,22.0,24.1,98.61,Unknown
2023-11-17 07:00:00,0,2023-11-17 07:00:00,13.8,46.0,21.0,24.1,98.55,Cloudy
2023-11-17 08:00:00,0,2023-11-17 08:00:00,14.3,55.0,19.0,24.1,98.54,Unknown
2023-11-17 09:00:00,0,2023-11-17 09:00:00,14.1,65.0,26.0,24.1,98.53,Unknown
2023-11-17 10:00:00,0,2023-11-17 10:00:00,13.8,71.0,30.0,24.1,98.52,Cloudy
2023-11-17 11:00:00,0,2023-11-17 11:00:00,13.9,74.0,21.0,24.1,98.47,Unknown
2023-11-17 12:00:00,0,2023-11-17 12:00:00,14.1,77.0,17.0,24.1,98.48,Unknown
2023-11-17 13:00:00,0,2023-11-17 13:00:00,8.7,95.0,29.0,9.7,98.64,"Rain,Fog"
2023-11-17 14:00:00,0,2023-11-17 14:00:00,7.6,87.0,34.0,19.3,98.69,Rain
2023-11-17 15:00:00,0,2023-11-17 15:00:00,7.2,88.0,27.0,24.1,98.74,Rain
2023-11-17 16:00:00,0,2023-11-17 16:00:00,5.9,84.0,22.0,24.1,98.86,Mostly Cloudy
2023-11-17 17:00:00,0,2023-11-17 17:00:00,5.2,82.0,31.0,24.1,98.98,Unknown
2023-11-17 18:00:00,0,2023-11-17 18:00:00,4.7,83.0,22.0,24.1,99.11,Unknown
2023-11-17 19:00:00,0,2023-11-17 19:00:00,3.8,85.0,16.0,24.1,99.17,Mainly Clear
2023-11-17 20:00:00,0,2023-11-17 20:00:00,3.0,83.0,13.0,24.1,99.23,Unknown
2023-11-17 21:00:00,0,2023-11-17 21:00:00,2.8,75.0,15.0,24.1,99.25,Unknown
2023-11-17 22:00:00,0,2023-11-17 22:00:00,2.0,77.0,12.0,24.1,99.26,Mainly Clear
2023-11-17 23:00:00,0,2023-11-17 23:00:00,2.4,67.0,16.0,24.1,99.3,Unknown
2023-11-18 00:00:00,0,2023-11-18 00:00:00,2.8,66.0,11.0,24.1,99.34,Unknown
2023-11-18 01:00:00,0,2023-11-18 01:00:00,2.2,70.0,13.0,24.1,99.35,Mostly Cloudy
2023-11-18 02:00:00,0,2023-11-18 02:00:00,1.4,75.0,12.0,24.1,99.35,Unknown
2023-11-18 03:00:00,0,2023-11-18 03:00:00,0.7,74.0,13.0,24.1,99.37,Unknown
2023-11-18 04:00:00,0,2023-11-18 04:00:00,-0.7,76.0,9.0,24.1,99.39,Clear
2023-11-18 05:00:00,0,2023-11-18 05:00:00,-2.2,83.0,12.0,24.1,99.43,Unknown
2023-11-18 06:00:00,0,2023-11-18 06:00:00,-2.1,80.0,9.0,24.1,99.43,Unknown
2023-11-18 07:00:00,0,2023-11-18 07:00:00,-1.9,79.0,9.0,24.1,99.42,Clear
2023-11-18 08:00:00,0,2023-11-18 08:00:00,-2.0,84.0,3.0,24.1,99.43,Unknown
2023-11-18 09:00:00,0,2023-11-18 09:00:00,1.8,72.0,13.0,24.1,99.47,Unknown
2023-11-18 10:00:00,0,2023-11-18 10:00:00,4.0,57.0,13.0,24.1,99.47,Mainly Clear
2023-11-18 11:00:00,0,2023-11-18 11:00:00,5.6,55.0,15.0,24.1,99.4,Unknown
2023-11-18 12:00:00,0,2023-11-18 12:00:00,6.7,52.0,17.0,24.1,99.31,Unknown
2023-11-18 13:00:00,0,2023-11-18 13:00:00,6.8,47.0,19.0,24.1,99.22,Mostly Cloudy
2023-11-18 14:00:00,0,2023-11-18 14:00:00,8.6,45.0,27.0,24.1,99.12,Unknown
2023-11-18 15:00:00,0,2023-11-18 15:00:00,7.6,46.0,23.0,24.1,99.05,Unknown
2023-11-18 16:00:00,0,2023-11-18 16:00:00,8.2,38.0,20.0,24.1,98.98,Mostly Cloudy
2023-11-18 17:00:00,0,2023-11-18 17:00:00,6.8,42.0,21.0,24.1,98.97,Unknown
2023-11-18 18:00:00,0,2023-11-18 18:00:00,6.2,45.0,18.0,24.1,98.99,Unknown
2023-11-18 19:00:00,0,2023-11-18 19:00:00,5.8,50.0,23.0,24.1,98.97,Mostly Cloudy
2023-11-18 20:00:00,0,2023-11-18 20:00:00,4.4,59.0,20.0,24.1,98.95,Unknown
2023-11-18 21:00:00,0,2023-11-18 21:00:00,4.0,63.0,22.0,24.1,98.94,Unknown
2023-11-18 22:00:00,0,2023-11-18 22:00:00,3.5,67.0,22.0,24.1,98.92,Clear
2023-11-18 23:00:00,0,2023-11-18 23:00:00,2.6,71.0,16.0,24.1,98.92,Unknown
2023-11-19 00:00:00,0,2023-11-19 00:00:00,2.2,75.0,18.0,24.1,98.93,Unknown
2023-11-19 01:00:00,0,2023-11-19 01:00:00,1.8,79.0,16.0,24.1,98.94,Clear
2023-11-19 02:00:00,0,2023-11-19 02:00:00,1.7,82.0,16.0,24.1,98.94,Unknown
2023-11-19 03:00:00,0,2023-11-19 03:00:00,0.8,85.0,12.0,24.1,98.96,Unknown
2023-11-19 04:00:00,0,2023-11-19 04:00:00,-0.5,91.0,13.0,24.1,99.01,Mainly Clear
2023-11-19 05:00:00,0,2023-11-19 05:00:00,-0.3,91.0,13.0,24.1,99.03,Unknown
2023-11-19 06:00:00,0,2023-11-19 06:00:00,-0.5,92.0,14.0,24.1,99.03,Unknown
2023-11-19 07:00:00,0,2023-11-19 07:00:00,0.3,86.0,10.0,24.1,99.07,Mainly Clear
2023-11-19 08:00:00,0,2023-11-19 08:00:00,0.1,87.0,8.0,24.1,99.11,Unknown
2023-11-19 09:00:00,0,2023-11-19 09:00:00,3.6,79.0,17.0,24.1,99.15,Unknown
2023-11-19 10:00:00,0,2023-11-19 10:00:00,5.6,66.0,32.0,24.1,99.2,Mainly Clear
2023-11-19 11:00:00,0,2023-11-19 11:00:00,4.9,66.0,36.0,24.1,99.29,Unknown
2023-11-19 12:00:00,0,2023-11-19 12:00:00,4.7,59.0,21.0,24.1,99.37,Unknown
2023-11-19 13:00:00,0,2023-11-19 13:00:00,3.4,60.0,20.0,24.1,99.42,Mostly Cloudy
2023-11-19 14:00:00,0,2023-11-19 14:00:00,3.7,59.0,21.0,24.1,99.46,Unknown
2023-11-19 15:00:00,0,2023-11-19 15:00:00,3.7,57.0,18.0,24.1,99.51,Unknown
2023-11-19 16:00:00,0,2023-11-19 16:00:00,3.3,58.0,21.0,24.1,99.59,Mainly Clear
2023-11-19 17:00:00,0,2023-11-19 17:00:00,2.7,61.0,21.0,24.1,99.69,Unknown
2023-11-19 18:00:00,0,2023-11-19 18:00:00,2.0,58.0,18.0,24.1,99.81,Unknown
2023-11-19 19:00:00,0,2023-11-19 19:00:00,2.6,56.0,25.0,24.1,99.9,Mostly Cloudy
2023-11-19 20:00:00,0,2023-11-19 20:00:00,2.2,59.0,19.0,24.1,99.97,Unknown
2023-11-19 21:00:00,0,2023-11-19 21:00:00,1.4,59.0,13.0,24.1,100.04,Unknown
2023-11-19 22:00:00,0,2023-11-19 22:00:00,-0.3,65.0,14.0,24.1,100.11,Mainly Clear
2023-11-19 23:00:00,0,2023-11-19 23:00:00,-0.8,63.0,15.0,24.1,100.2,Unknown
2023-11-20 00:00:00,0,2023-11-20 00:00:00,-1.7,66.0,8.0,24.1,100.29,Unknown
2023-11-20 01:00:00,0,2023-11-20 01:00:00,-1.9,62.0,10.0,24.1,100.38,Mainly Clear
2023-11-20 02:00:00,0,2023-11-20 02:00:00,-2.5,63.0,9.0,24.1,100.43,Unknown
2023-11-20 03:00:00,0,2023-11-20 03:00:00,-2.7,58.0,9.0,24.1,100.51,Unknown
2023-11-20 04:00:00,0,2023-11-20 04:00:00,-3.4,62.0,5.0,24.1,100.58,Clear
2023-11-20 05:00:00,0,2023-11-20 05:00:00,-3.8,65.0,8.0,24.1,100.64,Unknown
2023-11-20 06:00:00,0,2023-11-20 06:00:00,-4.3,68.0,7.0,24.1,100.74,Unknown
2023-11-20 07:00:00,0,2023-11-20 07:00:00,-5.0,71.0,10.0,24.1,100.83,Clear
2023-11-20 08:00:00,0,2023-11-20 08:00:00,-4.3,73.0,12.0,24.1,100.88,Unknown
2023-11-20 09:00:00,0,2023-11-20 09:00:00,-2.9,63.0,12.0,24.1,100.96,Unknown
2023-11-20 10:00:00,0,2023-11-20 10:00:00,-1.9,61.0,14.0,24.1,101.01,Mainly Clear
2023-11-20 11:00:00,0,2023-11-20 11:00:00,-1.4,55.0,11.0,24.1,101.03,Unknown
2023-11-20 12:00:00,0,2023-11-20 12:00:00,-0.1,46.0,10.0,24.1,101.02,Unknown
2023-11-20 14:00:00,0,2023-11-20 14:00:00,0.3,42.0,12.0,24.1,101.0,Unknown
2023-11-20 15:00:00,0,2023-11-20 15:00:00,-0.1,48.0,10.0,24.1,100.98,Unknown
2023-11-20 16:00:00,0,2023-11-20 16:00:00,-0.8,60.0,11.0,24.1,101.03,Mostly Cloudy
2023-11-20 17:00:00,0,2023-11-20 17:00:00,-1.2,58.0,13.0,24.1,101.04,Unknown
2023-11-20 18:00:00,0,2023-11-20 18:00:00,-1.2,60.0,12.0,24.1,101.04,Unknown
2023-11-20 19:00:00,0,2023-11-20 19:00:00,-0.9,59.0,14.0,24.1,101.01,Cloudy
2023-11-20 20:00:00,0,2023-11-20 20:00:00,-0.7,60.0,13.0,24.1,100.99,Unknown
2023-11-20 21:00:00,0,2023-11-20 21:00:00,-0.4,65.0,13.0,24.1,100.96,Unknown
2023-11-20 22:00:00,0,2023-11-20 22:00:00,-0.3,70.0,12.0,24.1,100.95,Mostly Cloudy
2023-11-20 23:00:00,0,2023-11-20 23:00:00,-1.9,74.0,10.0,24.1,100.92,Unknown
2023-11-21 00:00:00,0,2023-11-21 00:00:00,1.7,72.0,21.0,24.1,100.92,Unknown
2023-11-21 01:00:00,0,2023-11-21 01:00:00,1.3,77.0,25.0,24.1,100.76,Mostly Cloudy
2023-11-21 02:00:00,0,2023-11-21 02:00:00,1.0,68.0,21.0,24.1,100.67,Unknown
2023-11-21 03:00:00,0,2023-11-21 03:00:00,1.1,69.0,18.0,24.1,100.57,Unknown
2023-11-21 04:00:00,0,2023-11-21 04:00:00,1.6,68.0,24.0,24.1,100.38,Mainly Clear
2023-11-21 05:00:00,0,2023-11-21 05:00:00,2.2,62.0,27.0,24.1,100.27,Unknown
2023-11-21 06:00:00,0,2023-11-21 06:00:00,2.1,61.0,25.0,24.1,100.17,Unknown
2023-11-21 07:00:00,0,2023-11-21 07:00:00,2.4,61.0,21.0,24.1,100.12,Cloudy
2023-11-21 08:00:00,0,2023-11-21 08:00:00,2.7,62.0,15.0,24.1,100.04,Unknown
2023-11-21 09:00:00,0,2023-11-21 09:00:00,2.7,62.0,26.0,24.1,99.93,Unknown
2023-11-21 10:00:00,0,2023-11-21 10:00:00,2.5,74.0,22.0,24.1,99.87,Rain
2023-11-21 11:00:00,0,2023-11-21 11:00:00,2.2,87.0,21.0,16.1,99.76,Rain
2023-11-21 12:00:00,0,2023-11-21 12:00:00,2.1,92.0,25.0,16.1,99.63,Unknown
2023-11-21 13:00:00,0,2023-11-21 13:00:00,2.1,97.0,26.0,9.7,99.48,"Rain,Fog"
2023-11-21 14:00:00,0,2023-11-21 14:00:00,2.4,100.0,20.0,9.7,99.4,"Rain,Fog"
2023-11-21 15:00:00,0,2023-11-21 15:00:00,2.8,100.0,17.0,16.1,99.3,Rain
2023-11-21 16:00:00,0,2023-11-21 16:00:00,3.3,100.0,16.0,9.7,99.2,"Rain,Fog"
2023-11-21 17:00:00,0,2023-11-21 17:00:00,3.7,100.0,18.0,9.7,99.18,"Rain,Fog"
2023-11-21 18:00:00,0,2023-11-21 18:00:00,4.0,100.0,21.0,9.7,99.12,"Drizzle,Fog"
2023-11-21 19:00:00,0,2023-11-21 19:00:00,4.6,100.0,19.0,4.8,99.07,"Drizzle,Fog"
2023-11-21 20:00:00,0,2023-11-21 20:00:00,5.0,100.0,17.0,6.4,99.01,"Drizzle,Fog"
2023-11-21 21:00:00,0,2023-11-21 21:00:00,5.2,100.0,19.0,6.4,98.94,"Drizzle,Fog"
2023-11-21 22:00:00,0,2023-11-21 22:00:00,5.4,100.0,10.0,6.4,98.87,"Rain,Drizzle,Fog"
2023-11-21 23:00:00,0,2023-11-21 23:00:00,5.4,100.0,9.0,8.1,98.83,"Drizzle,Fog"
2023-11-22 00:00:00,0,2023-11-22 00:00:00,5.6,100.0,8.0,6.4,98.78,"Rain,Fog"
2023-11-22 01:00:00,0,2023-11-22 01:00:00,5.7,100.0,10.0,3.2,98.73,"Rain,Fog"
2023-11-22 02:00:00,0,2023-11-22 02:00:00,5.8,100.0,8.0,4.8,98.71,"Rain,Fog"
2023-11-22 03:00:00,0,2023-11-22 03:00:00,5.9,100.0,7.0,1.6,98.65,"Drizzle,Fog"
2023-11-22 04:00:00,0,2023-11-22 04:00:00,6.1,100.0,8.0,0.8,98.62,"Drizzle,Fog"
2023-11-22 05:00:00,0,2023-11-22 05:00:00,6.1,100.0,3.0,0.8,98.63,"Rain,Fog"
2023-11-22 06:00:00,0,2023-11-22 06:00:00,6.1,100.0,5.0,1.6,98.65,"Rain,Fog"
2023-11-22 07:00:00,0,2023-11-22 07:00:00,5.9,100.0,16.0,3.2,98.69,"Drizzle,Fog"
2023-11-22 08:00:00,0,2023-11-22 08:00:00,5.8,100.0,17.0,9.7,98.73,Fog
2023-11-22 09:00:00,0,2023-11-22 09:00:00,6.0,100.0,19.0,9.7,98.74,Fog
2023-11-22 10:00:00,0,2023-11-22 10:00:00,6.0,96.0,28.0,9.7,98.78,Fog
2023-11-22 11:00:00,0,2023-11-22 11:00:00,6.9,90.0,21.0,24.1,98.78,Unknown
2023-11-22 12:00:00,0,2023-11-22 12:00:00,6.4,86.0,24.0,24.1,98.8,Unknown
2023-11-22 13:00:00,0,2023-11-22 13:00:00,5.7,83.0,24.0,24.1,98.78,Cloudy
2023-11-22 14:00:00,0,2023-11-22 14:00:00,4.7,83.0,28.0,24.1,98.79,Unknown
2023-11-22 15:00:00,0,2023-11-22 15:00:00,4.5,81.0,22.0,24.1,98.8,Unknown
2023-11-22 16:00:00,0,2023-11-22 16:00:00,4.0,83.0,21.0,24.1,98.88,Cloudy
2023-11-22 17:00:00,0,2023-11-22 17:00:00,3.4,73.0,19.0,24.1,98.91,Unknown
2023-11-22 18:00:00,0,2023-11-22 18:00:00,2.2,79.0,11.0,24.1,98.96,Unknown
2023-11-22 19:00:00,0,2023-11-22 19:00:00,2.7,79.0,7.0,24.1,99.02,Mostly Cloudy
2023-11-22 20:00:00,0,2023-11-22 20:00:00,3.7,80.0,16.0,24.1,99.04,Unknown
2023-11-22 21:00:00,0,2023-11-22 21:00:00,2.2,82.0,13.0,24.1,99.07,Unknown
2023-11-22 22:00:00,0,2023-11-22 22:00:00,2.2,81.0,13.0,24.1,99.08,Mostly Cloudy
2023-11-22 23:00:00,0,2023-11-22 23:00:00,2.3,84.0,12.0,24.1,99.06,Unknown
2023-11-23 00:00:00,0,2023-11-23 00:00:00,2.4,85.0,12.0,24.1,99.05,Unknown
2023-11-23 01:00:00,0,2023-11-23 01:00:00,2.9,86.0,7.0,24.1,99.01,Cloudy
2023-11-23 02:00:00,0,2023-11-23 02:00:00,3.4,84.0,14.0,24.1,99.01,Unknown
2023-11-23 03:00:00,0,2023-11-23 03:00:00,3.7,82.0,14.0,24.1,98.98,Unknown
2023-11-23 04:00:00,0,2023-11-23 04:00:00,3.8,80.0,12.0,24.1,98.99,Cloudy
2023-11-23 05:00:00,0,2023-11-23 05:00:00,4.0,79.0,13.0,24.1,98.92,Unknown
2023-11-23 06:00:00,0,2023-11-23 06:00:00,4.2,78.0,14.0,24.1,98.91,Unknown
2023-11-23 07:00:00,0,2023-11-23 07:00:00,4.3,77.0,16.0,24.1,98.92,Mostly Cloudy
2023-11-23 08:00:00,0,2023-11-23 08:00:00,4.8,75.0,26.0,24.1,98.96,Unknown
2023-11-23 09:00:00,0,2023-11-23 09:00:00,5.2,72.0,27.0,24.1,98.95,Unknown
2023-11-23 10:00:00,0,2023-11-23 10:00:00,5.5,73.0,25.0,24.1,98.99,Mostly Cloudy
2023-11-23 11:00:00,0,2023-11-23 11:00:00,5.8,71.0,22.0,24.1,99.02,Unknown
