datetime,trip_count,temp_°c,dew_point_temp_°c,rel_hum_%,wind_dir_10s_deg,wind_spd_km_h,visibility_km,stn_press_kpa,date,event_count,event_names,event_types,event_locations,maximum_event_impact,is_event,year,month,day,hour,day_of_week,day_name,is_weekend,is_rush_hour,season
2022-07-08 00:00:00,3,19.5,14.2,71.0,36.0,10.0,24.1,99.57,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,0,4,Friday,0,0,Summer
2022-07-08 01:00:00,2,19.6,14.6,72.0,35.0,5.0,24.1,99.52,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,1,4,Friday,0,0,Summer
2022-07-08 02:00:00,1,17.8,15.6,86.0,26.0,4.0,24.1,99.54,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,2,4,Friday,0,0,Summer
2022-07-08 03:00:00,0,17.4,15.0,86.0,26.0,8.0,24.1,99.53,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,3,4,Friday,0,0,Summer
2022-07-08 04:00:00,2,18.9,12.9,68.0,25.0,4.0,24.1,99.55,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,4,4,Friday,0,0,Summer
2022-07-08 05:00:00,0,19.2,12.3,64.0,26.0,3.0,24.1,99.58,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,5,4,Friday,0,0,Summer
2022-07-08 06:00:00,0,20.6,12.5,59.0,27.0,10.0,24.1,99.64,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,6,4,Friday,0,0,Summer
2022-07-08 07:00:00,1,21.9,13.2,57.0,30.0,12.0,24.1,99.68,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,7,4,Friday,0,1,Summer
2022-07-08 08:00:00,4,23.7,15.3,59.0,28.0,6.0,24.1,99.68,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,8,4,Friday,0,1,Summer
2022-07-08 09:00:00,3,24.3,15.4,57.0,31.0,16.0,24.1,99.64,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,9,4,Friday,0,1,Summer
2022-07-08 10:00:00,5,25.2,15.8,55.0,36.0,8.0,24.1,99.64,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,10,4,Friday,0,0,Summer
2022-07-08 11:00:00,2,25.5,16.2,56.0,32.0,11.0,24.1,99.63,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,11,4,Friday,0,0,Summer
2022-07-08 12:00:00,5,25.1,15.4,54.0,15.0,13.0,24.1,99.62,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,12,4,Friday,0,0,Summer
2022-07-08 13:00:00,2,25.0,15.5,55.0,14.0,12.0,24.1,99.61,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,13,4,Friday,0,0,Summer
2022-07-08 14:00:00,6,26.4,16.6,54.0,35.0,23.0,24.1,99.63,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,14,4,Friday,0,0,Summer
2022-07-08 15:00:00,2,25.4,14.3,50.0,35.0,28.0,24.1,99.64,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,15,4,Friday,0,0,Summer
2022-07-08 16:00:00,1,25.6,14.8,51.0,2.0,21.0,24.1,99.61,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,16,4,Friday,0,1,Summer
2022-07-08 17:00:00,6,25.1,13.8,49.0,35.0,22.0,24.1,99.66,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,17,4,Friday,0,1,Summer
2022-07-08 18:00:00,7,24.3,14.2,53.0,36.0,26.0,24.1,99.68,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,18,4,Friday,0,1,Summer
2022-07-08 19:00:00,4,22.9,13.8,56.0,35.0,20.0,24.1,99.73,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,19,4,Friday,0,0,Summer
2022-07-08 20:00:00,3,21.1,12.0,55.0,36.0,21.0,24.1,99.76,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,20,4,Friday,0,0,Summer
2022-07-08 21:00:00,7,19.8,10.0,53.0,36.0,23.0,24.1,99.82,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,21,4,Friday,0,0,Summer
2022-07-08 22:00:00,12,18.4,9.2,55.0,35.0,26.0,24.1,99.86,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,22,4,Friday,0,0,Summer
2022-07-08 23:00:00,5,17.1,10.4,64.0,35.0,23.0,24.1,99.89,2022-07-08,0,No Event,No Event,No Event,0,0,2022,7,8,23,4,Friday,0,0,Summer
2022-07-09 00:00:00,6,16.4,11.1,71.0,35.0,21.0,24.1,99.95,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,0,5,Saturday,1,0,Summer
2022-07-09 01:00:00,9,15.8,11.2,74.0,36.0,17.0,24.1,99.97,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,1,5,Saturday,1,0,Summer
2022-07-09 02:00:00,6,15.7,9.4,66.0,1.0,15.0,24.1,100.0,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,2,5,Saturday,1,0,Summer
2022-07-09 03:00:00,4,15.7,8.0,60.0,3.0,18.0,24.1,100.02,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,3,5,Saturday,1,0,Summer
2022-07-09 04:00:00,1,14.5,8.1,65.0,1.0,14.0,24.1,100.07,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,4,5,Saturday,1,0,Summer
2022-07-09 05:00:00,2,13.4,8.9,74.0,36.0,14.0,24.1,100.12,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,5,5,Saturday,1,0,Summer
2022-07-09 06:00:00,3,14.3,9.1,71.0,1.0,13.0,24.1,100.17,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,6,5,Saturday,1,0,Summer
2022-07-09 07:00:00,5,15.8,8.2,60.0,3.0,16.0,24.1,100.21,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,7,5,Saturday,1,1,Summer
2022-07-09 08:00:00,7,17.7,8.1,53.0,3.0,18.0,24.1,100.2,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,8,5,Saturday,1,1,Summer
2022-07-09 09:00:00,19,19.1,8.0,48.0,4.0,14.0,24.1,100.17,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,9,5,Saturday,1,1,Summer
2022-07-09 10:00:00,30,20.4,7.6,43.0,8.0,12.0,24.1,100.16,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,10,5,Saturday,1,0,Summer
2022-07-09 11:00:00,24,21.799999999999997,6.05,36.0,5.5,12.5,24.1,100.15,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,11,5,Saturday,1,0,Summer
2022-07-09 12:00:00,27,23.2,4.5,29.0,3.0,13.0,24.1,100.14,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,12,5,Saturday,1,0,Summer
2022-07-09 13:00:00,42,21.4,8.3,42.0,14.0,16.0,24.1,100.14,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,13,5,Saturday,1,0,Summer
2022-07-09 14:00:00,44,21.7,9.2,44.0,17.0,14.0,24.1,100.1,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,14,5,Saturday,1,0,Summer
2022-07-09 15:00:00,57,21.8,9.2,44.0,15.0,16.0,24.1,100.09,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,15,5,Saturday,1,0,Summer
2022-07-09 16:00:00,44,22.1,9.4,44.0,16.0,13.0,24.1,100.07,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,16,5,Saturday,1,1,Summer
2022-07-09 17:00:00,49,22.4,9.4,43.0,17.0,13.0,24.1,100.04,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,17,5,Saturday,1,1,Summer
2022-07-09 18:00:00,55,21.9,7.7,40.0,15.0,10.0,24.1,100.03,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,18,5,Saturday,1,1,Summer
2022-07-09 19:00:00,50,21.0,7.4,41.0,15.0,10.0,24.1,100.03,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,19,5,Saturday,1,0,Summer
2022-07-09 20:00:00,35,19.5,7.3,45.0,16.0,9.0,24.1,100.01,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,20,5,Saturday,1,0,Summer
2022-07-09 21:00:00,22,19.1,6.2,42.0,18.0,6.0,24.1,100.02,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,21,5,Saturday,1,0,Summer
2022-07-09 22:00:00,21,19.4,6.7,43.0,29.0,7.0,24.1,100.04,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,22,5,Saturday,1,0,Summer
2022-07-09 23:00:00,28,18.3,10.2,59.0,36.0,16.0,24.1,100.04,2022-07-09,0,No Event,No Event,No Event,0,0,2022,7,9,23,5,Saturday,1,0,Summer
2022-07-10 00:00:00,9,16.7,10.0,64.0,35.0,12.0,24.1,100.08,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,0,6,Sunday,1,0,Summer
2022-07-10 01:00:00,17,15.7,9.4,66.0,36.0,9.0,24.1,100.06,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,1,6,Sunday,1,0,Summer
2022-07-10 02:00:00,5,15.8,10.2,69.0,34.0,13.0,24.1,100.07,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,2,6,Sunday,1,0,Summer
2022-07-10 03:00:00,11,15.4,11.6,78.0,35.0,8.0,24.1,100.07,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,3,6,Sunday,1,0,Summer
2022-07-10 04:00:00,1,14.6,12.0,84.0,1.0,9.0,24.1,100.01,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,4,6,Sunday,1,0,Summer
2022-07-10 05:00:00,4,14.4,11.1,81.0,32.0,12.0,24.1,100.02,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,5,6,Sunday,1,0,Summer
2022-07-10 06:00:00,1,16.6,10.5,67.0,33.0,7.0,24.1,100.01,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,6,6,Sunday,1,0,Summer
2022-07-10 07:00:00,7,18.8,10.4,58.0,28.0,4.0,24.1,100.04,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,7,6,Sunday,1,1,Summer
2022-07-10 08:00:00,4,20.7,11.1,54.0,16.0,7.0,24.1,100.05,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,8,6,Sunday,1,1,Summer
2022-07-10 09:00:00,16,22.5,10.8,47.0,16.0,5.0,24.1,99.99,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,9,6,Sunday,1,1,Summer
2022-07-10 10:00:00,24,24.1,10.2,41.0,20.0,12.0,24.1,99.96,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,10,6,Sunday,1,0,Summer
2022-07-10 11:00:00,34,25.6,10.4,38.0,15.0,14.0,24.1,99.93,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,11,6,Sunday,1,0,Summer
2022-07-10 12:00:00,42,25.9,9.6,35.0,13.0,21.0,24.1,99.87,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,12,6,Sunday,1,0,Summer
2022-07-10 13:00:00,34,26.7,9.3,33.0,17.0,20.0,24.1,99.81,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,13,6,Sunday,1,0,Summer
2022-07-10 14:00:00,35,26.7,9.3,33.0,16.0,24.0,24.1,99.7,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,14,6,Sunday,1,0,Summer
2022-07-10 15:00:00,39,27.2,8.2,30.0,15.0,22.0,24.1,99.62,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,15,6,Sunday,1,0,Summer
2022-07-10 16:00:00,52,27.8,9.6,31.0,14.0,19.0,24.1,99.58,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,16,6,Sunday,1,1,Summer
2022-07-10 17:00:00,37,27.4,9.3,32.0,17.0,18.0,24.1,99.54,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,17,6,Sunday,1,1,Summer
2022-07-10 18:00:00,40,27.0,8.4,30.0,15.0,19.0,24.1,99.46,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,18,6,Sunday,1,1,Summer
2022-07-10 19:00:00,28,25.7,9.4,35.0,16.0,15.0,24.1,99.41,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,19,6,Sunday,1,0,Summer
2022-07-10 20:00:00,35,24.3,9.4,38.0,18.0,16.0,24.1,99.36,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,20,6,Sunday,1,0,Summer
2022-07-10 21:00:00,24,23.1,10.2,44.0,18.0,10.0,24.1,99.36,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,21,6,Sunday,1,0,Summer
2022-07-10 22:00:00,23,23.2,9.9,43.0,21.0,8.0,24.1,99.38,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,22,6,Sunday,1,0,Summer
2022-07-10 23:00:00,13,21.0,10.1,49.0,23.0,7.0,24.1,99.29,2022-07-10,0,No Event,No Event,No Event,0,0,2022,7,10,23,6,Sunday,1,0,Summer
2022-07-11 00:00:00,6,20.1,10.8,55.0,32.0,7.0,24.1,99.31,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,0,0,Monday,0,0,Summer
2022-07-11 01:00:00,2,19.8,10.2,54.0,36.0,3.0,24.1,99.23,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,1,0,Monday,0,0,Summer
2022-07-11 02:00:00,2,18.666666666666668,10.266666666666666,58.333333333333336,33.333333333333336,3.6666666666666665,24.1,99.21000000000001,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,2,0,Monday,0,0,Summer
2022-07-11 03:00:00,2,17.53333333333333,10.333333333333334,62.666666666666664,30.666666666666668,4.333333333333333,24.1,99.19,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,3,0,Monday,0,0,Summer
2022-07-11 04:00:00,1,16.4,10.4,67.0,28.0,5.0,24.1,99.17,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,4,0,Monday,0,0,Summer
2022-07-11 05:00:00,0,17.4,10.1,62.0,28.0,8.0,24.1,99.14,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,5,0,Monday,0,0,Summer
2022-07-11 06:00:00,9,18.7,9.7,56.0,28.0,4.0,24.1,99.13,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,6,0,Monday,0,0,Summer
2022-07-11 07:00:00,15,20.9,7.8,43.0,25.0,10.0,24.1,99.09,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,7,0,Monday,0,1,Summer
2022-07-11 08:00:00,32,24.5,10.3,40.0,26.0,16.0,24.1,99.05,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,8,0,Monday,0,1,Summer
2022-07-11 09:00:00,17,26.0,10.3,37.0,23.0,21.0,24.1,98.96,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,9,0,Monday,0,1,Summer
2022-07-11 10:00:00,12,27.5,10.8,35.0,24.0,23.0,24.1,98.95,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,10,0,Monday,0,0,Summer
2022-07-11 11:00:00,17,28.1,10.9,34.0,23.0,26.0,24.1,98.84,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,11,0,Monday,0,0,Summer
2022-07-11 12:00:00,23,29.0,10.7,32.0,23.0,28.0,24.1,98.78,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,12,0,Monday,0,0,Summer
2022-07-11 13:00:00,21,29.5,11.0,31.0,23.0,22.0,24.1,98.73,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,13,0,Monday,0,0,Summer
2022-07-11 14:00:00,13,30.4,9.8,27.0,23.0,26.0,24.1,98.67,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,14,0,Monday,0,0,Summer
2022-07-11 15:00:00,16,30.8,10.0,27.0,23.0,28.0,24.1,98.57,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,15,0,Monday,0,0,Summer
2022-07-11 16:00:00,32,30.2,7.3,23.0,23.0,29.0,24.1,98.51,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,16,0,Monday,0,1,Summer
2022-07-11 17:00:00,54,29.1,12.9,36.0,23.0,26.0,24.1,98.44,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,17,0,Monday,0,1,Summer
2022-07-11 18:00:00,49,28.3,15.3,44.0,21.0,25.0,24.1,98.3,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,18,0,Monday,0,1,Summer
2022-07-11 19:00:00,30,27.5,15.1,46.0,23.0,19.0,24.1,98.4,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,19,0,Monday,0,0,Summer
2022-07-11 20:00:00,29,25.4,17.2,60.0,26.0,48.0,19.3,98.34,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,20,0,Monday,0,0,Summer
2022-07-11 21:00:00,13,23.9,18.1,69.0,22.0,33.0,24.1,98.33,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,21,0,Monday,0,0,Summer
2022-07-11 22:00:00,9,22.9,19.6,81.0,21.0,19.0,24.1,98.31,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,22,0,Monday,0,0,Summer
2022-07-11 23:00:00,4,23.1,19.4,79.0,23.0,13.0,24.1,98.28,2022-07-11,0,No Event,No Event,No Event,0,0,2022,7,11,23,0,Monday,0,0,Summer
2022-07-12 00:00:00,4,23.9,19.1,74.0,25.0,21.0,24.1,98.21,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,0,1,Tuesday,0,0,Summer
2022-07-12 01:00:00,1,24.0,19.2,74.0,24.0,21.0,24.1,98.15,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,1,1,Tuesday,0,0,Summer
2022-07-12 02:00:00,0,23.5,19.9,80.0,23.0,14.0,24.1,98.13,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,2,1,Tuesday,0,0,Summer
2022-07-12 03:00:00,0,22.8,20.4,86.0,28.0,15.0,24.1,98.12,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,3,1,Tuesday,0,0,Summer
2022-07-12 04:00:00,2,21.6,17.2,76.0,31.0,21.0,24.1,98.2,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,4,1,Tuesday,0,0,Summer
2022-07-12 05:00:00,1,20.4,17.4,83.0,27.0,12.0,24.1,98.16,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,5,1,Tuesday,0,0,Summer
2022-07-12 06:00:00,7,21.7,17.1,75.0,26.0,20.0,24.1,98.19,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,6,1,Tuesday,0,0,Summer
2022-07-12 07:00:00,16,23.0,17.7,72.0,26.0,20.0,24.1,98.2,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,7,1,Tuesday,0,1,Summer
2022-07-12 08:00:00,28,23.7,16.5,63.0,28.0,31.0,24.1,98.29,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,8,1,Tuesday,0,1,Summer
2022-07-12 09:00:00,15,25.5,16.9,59.0,27.0,32.0,24.1,98.27,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,9,1,Tuesday,0,1,Summer
2022-07-12 10:00:00,11,26.1,15.4,51.0,28.0,35.0,24.1,98.31,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,10,1,Tuesday,0,0,Summer
2022-07-12 11:00:00,12,23.7,16.3,63.0,27.0,25.0,24.1,98.37,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,11,1,Tuesday,0,0,Summer
2022-07-12 12:00:00,17,26.3,14.2,47.0,28.0,31.0,24.1,98.39,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,12,1,Tuesday,0,0,Summer
2022-07-12 13:00:00,11,22.3,16.9,71.0,29.0,31.0,24.1,98.52,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,13,1,Tuesday,0,0,Summer
2022-07-12 14:00:00,16,24.8,16.4,59.0,31.0,31.0,24.1,98.51,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,14,1,Tuesday,0,0,Summer
2022-07-12 15:00:00,17,25.7,15.1,51.0,30.0,32.0,24.1,98.55,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,15,1,Tuesday,0,0,Summer
2022-07-12 16:00:00,36,24.8,15.4,55.0,32.0,37.0,24.1,98.63,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,16,1,Tuesday,0,1,Summer
2022-07-12 17:00:00,55,24.9,14.5,52.0,30.0,28.0,24.1,98.68,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,17,1,Tuesday,0,1,Summer
2022-07-12 18:00:00,63,24.1,13.8,52.0,30.0,32.0,24.1,98.72,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,18,1,Tuesday,0,1,Summer
2022-07-12 19:00:00,50,23.2,13.9,55.0,30.0,26.0,24.1,98.78,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,19,1,Tuesday,0,0,Summer
2022-07-12 20:00:00,33,22.6,14.2,59.0,32.0,22.0,24.1,98.83,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,20,1,Tuesday,0,0,Summer
2022-07-12 21:00:00,39,20.6,16.1,75.0,2.0,13.0,24.1,98.92,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,21,1,Tuesday,0,0,Summer
2022-07-12 22:00:00,21,20.0,15.2,73.0,1.0,17.0,24.1,98.97,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,22,1,Tuesday,0,0,Summer
2022-07-12 23:00:00,20,19.7,15.0,74.0,33.0,14.0,24.1,99.02,2022-07-12,0,No Event,No Event,No Event,0,0,2022,7,12,23,1,Tuesday,0,0,Summer
2022-07-13 00:00:00,7,18.8,15.2,79.0,1.0,13.0,24.1,99.05,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,0,2,Wednesday,0,0,Summer
2022-07-13 01:00:00,2,18.7,14.3,75.0,34.0,10.0,24.1,99.07,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,1,2,Wednesday,0,0,Summer
2022-07-13 02:00:00,4,18.0,15.9,87.0,31.0,10.0,24.1,99.12,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,2,2,Wednesday,0,0,Summer
2022-07-13 03:00:00,2,17.4,15.5,88.0,32.0,9.0,24.1,99.15,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,3,2,Wednesday,0,0,Summer
2022-07-13 04:00:00,2,17.0,15.4,90.0,33.0,6.0,24.1,99.16,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,4,2,Wednesday,0,0,Summer
2022-07-13 05:00:00,0,16.9,15.3,90.0,31.0,8.0,24.1,99.18,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,5,2,Wednesday,0,0,Summer
2022-07-13 06:00:00,6,17.9,15.3,85.0,27.0,6.0,24.1,99.21,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,6,2,Wednesday,0,0,Summer
2022-07-13 07:00:00,18,19.4,15.3,77.0,30.0,7.0,24.1,99.25,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,7,2,Wednesday,0,1,Summer
2022-07-13 08:00:00,33,21.0,15.3,70.0,28.0,7.0,24.1,99.27,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,8,2,Wednesday,0,1,Summer
2022-07-13 09:00:00,24,21.4,15.8,70.0,24.0,4.0,24.1,99.28,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,9,2,Wednesday,0,1,Summer
2022-07-13 10:00:00,15,22.25,14.65,62.0,28.5,7.5,24.1,99.305,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,10,2,Wednesday,0,0,Summer
2022-07-13 11:00:00,15,23.1,13.5,54.0,33.0,11.0,24.1,99.33,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,11,2,Wednesday,0,0,Summer
2022-07-13 12:00:00,20,22.75,12.6,52.0,32.0,16.5,24.1,99.34,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,12,2,Wednesday,0,0,Summer
2022-07-13 13:00:00,9,22.4,11.7,50.0,31.0,22.0,24.1,99.35,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,13,2,Wednesday,0,0,Summer
2022-07-13 14:00:00,14,22.3,8.3,40.0,31.0,18.0,24.1,99.35,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,14,2,Wednesday,0,0,Summer
2022-07-13 15:00:00,15,22.8,8.4,39.0,28.0,16.0,24.1,99.34,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,15,2,Wednesday,0,0,Summer
2022-07-13 16:00:00,35,23.0,8.3,38.0,28.0,17.0,24.1,99.34,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,16,2,Wednesday,0,1,Summer
2022-07-13 17:00:00,42,21.7,13.0,57.0,32.0,24.0,24.1,99.35,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,17,2,Wednesday,0,1,Summer
2022-07-13 18:00:00,29,20.4,12.2,59.0,34.0,21.0,24.1,99.39,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,18,2,Wednesday,0,1,Summer
2022-07-13 19:00:00,35,21.0,10.0,49.0,35.0,18.0,24.1,99.42,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,19,2,Wednesday,0,0,Summer
2022-07-13 20:00:00,28,19.5,13.3,67.0,36.0,13.0,24.1,99.44,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,20,2,Wednesday,0,0,Summer
2022-07-13 21:00:00,26,19.4,13.6,69.0,35.0,12.0,24.1,99.49,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,21,2,Wednesday,0,0,Summer
2022-07-13 22:00:00,27,18.9,14.1,73.0,35.0,9.0,24.1,99.54,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,22,2,Wednesday,0,0,Summer
2022-07-13 23:00:00,15,18.3,14.7,79.0,33.0,9.0,24.1,99.56,2022-07-13,0,No Event,No Event,No Event,0,0,2022,7,13,23,2,Wednesday,0,0,Summer
2022-07-14 00:00:00,8,17.5,15.2,87.0,35.0,15.0,24.1,99.57,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,0,3,Thursday,0,0,Summer
2022-07-14 01:00:00,6,16.7,15.2,91.0,33.0,12.0,24.1,99.58,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,1,3,Thursday,0,0,Summer
2022-07-14 02:00:00,2,15.8,15.6,98.0,1.0,8.0,24.1,99.59,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,2,3,Thursday,0,0,Summer
2022-07-14 03:00:00,4,15.2,15.2,100.0,35.0,8.0,24.1,99.6,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,3,3,Thursday,0,0,Summer
2022-07-14 04:00:00,0,15.5,15.2,98.0,35.0,14.0,24.1,99.63,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,4,3,Thursday,0,0,Summer
2022-07-14 05:00:00,0,15.2,13.9,92.0,36.0,14.0,24.1,99.66,2022-07-14,0,No Event,No Event,No Event,0,0,2022,7,14,5,3,Thursday,0,0,Summer
